IntrogressionID	PGI	P3	Sub	GroupBySubspecies	GroupBySubcontinent
CL001	0.053902948580502597	AT	D	Cultivar	Cultivar
CL001	0.08570318967600735	DE	A	Cultivar	Cultivar
CL001	0.09646757877388949	DE	B	Cultivar	Cultivar
CL001	0.0898423469551415	FT	A	Cultivar	Cultivar
CL001	0.0788003341235372	FT	B	Cultivar	Cultivar
CL001	0.05720067003647982	WE	A	Cultivar	Cultivar
CL001	0.05907636338669173	WE	B	Cultivar	Cultivar
CL002	0.051861102043417	AT	D	Cultivar	Cultivar
CL002	0.08698488240885097	DE	A	Cultivar	Cultivar
CL002	0.10469340034342427	DE	B	Cultivar	Cultivar
CL002	0.07234829282468627	FT	A	Cultivar	Cultivar
CL002	0.10459321014422503	FT	B	Cultivar	Cultivar
CL002	0.08193196795483534	WE	A	Cultivar	Cultivar
CL002	0.04953387542167177	WE	B	Cultivar	Cultivar
CL003	0.04781303984797601	AT	D	Cultivar	Cultivar
CL003	0.08381225140781816	DE	A	Cultivar	Cultivar
CL003	0.10012187024357207	DE	B	Cultivar	Cultivar
CL003	0.11025808067029204	FT	A	Cultivar	Cultivar
CL003	0.09127597385448895	FT	B	Cultivar	Cultivar
CL003	0.052909600100412	WE	A	Cultivar	Cultivar
CL003	0.04856778842864871	WE	B	Cultivar	Cultivar
CL004	0.05081943762962391	AT	D	Cultivar	Cultivar
CL004	0.08235207395760705	DE	A	Cultivar	Cultivar
CL004	0.097993017387542	DE	B	Cultivar	Cultivar
CL004	0.10414887614813752	FT	A	Cultivar	Cultivar
CL004	0.08457007547981409	FT	B	Cultivar	Cultivar
CL004	0.05715023421204882	WE	A	Cultivar	Cultivar
CL004	0.04774567181619825	WE	B	Cultivar	Cultivar
CL005	0.05000464908175654	AT	D	Cultivar	Cultivar
CL005	0.08729593804476814	DE	A	Cultivar	Cultivar
CL005	0.10539307893526588	DE	B	Cultivar	Cultivar
CL005	0.10530881548146982	FT	A	Cultivar	Cultivar
CL005	0.09215989581837243	FT	B	Cultivar	Cultivar
CL005	0.05330680955898258	WE	A	Cultivar	Cultivar
CL005	0.050081436459578264	WE	B	Cultivar	Cultivar
CL006	0.05119474944166864	AT	D	Cultivar	Cultivar
CL006	0.0829487763937871	DE	A	Cultivar	Cultivar
CL006	0.09352161824332728	DE	B	Cultivar	Cultivar
CL006	0.10555881022757953	FT	A	Cultivar	Cultivar
CL006	0.08169432693628687	FT	B	Cultivar	Cultivar
CL006	0.0549278851246429	WE	A	Cultivar	Cultivar
CL006	0.05230540565361258	WE	B	Cultivar	Cultivar
CL007	0.05117731116995131	AT	D	Cultivar	Cultivar
CL007	0.09051810625678512	DE	A	Cultivar	Cultivar
CL007	0.09696169455830654	DE	B	Cultivar	Cultivar
CL007	0.09087107856618801	FT	A	Cultivar	Cultivar
CL007	0.09708492456427582	FT	B	Cultivar	Cultivar
CL007	0.05754736155014403	WE	A	Cultivar	Cultivar
CL007	0.05274898651707445	WE	B	Cultivar	Cultivar
CL008	0.04695836434208394	AT	D	Cultivar	Cultivar
CL008	0.08600865571418272	DE	A	Cultivar	Cultivar
CL008	0.09898520457060282	DE	B	Cultivar	Cultivar
CL008	0.11866883171346528	FT	A	Cultivar	Cultivar
CL008	0.09652470986997813	FT	B	Cultivar	Cultivar
CL008	0.046994445221222425	WE	A	Cultivar	Cultivar
CL008	0.04695146177749882	WE	B	Cultivar	Cultivar
CL009	0.04878619849666398	AT	D	Cultivar	Cultivar
CL009	0.08709367759301168	DE	A	Cultivar	Cultivar
CL009	0.09985435689778034	DE	B	Cultivar	Cultivar
CL009	0.10826816924163167	FT	A	Cultivar	Cultivar
CL009	0.09332206765889015	FT	B	Cultivar	Cultivar
CL009	0.055164545608574964	WE	A	Cultivar	Cultivar
CL009	0.0524259186929642	WE	B	Cultivar	Cultivar
CL010	0.05031579827327665	AT	D	Cultivar	Cultivar
CL010	0.07869236697029264	DE	A	Cultivar	Cultivar
CL010	0.08838920684776343	DE	B	Cultivar	Cultivar
CL010	0.09152396601629645	FT	A	Cultivar	Cultivar
CL010	0.08277447020157447	FT	B	Cultivar	Cultivar
CL010	0.05709120762872127	WE	A	Cultivar	Cultivar
CL010	0.050078691719537986	WE	B	Cultivar	Cultivar
CL011	0.050089968006006444	AT	D	Cultivar	Cultivar
CL011	0.07853024922866975	DE	A	Cultivar	Cultivar
CL011	0.09833658398965224	DE	B	Cultivar	Cultivar
CL011	0.0882179559654115	FT	A	Cultivar	Cultivar
CL011	0.09528655189358125	FT	B	Cultivar	Cultivar
CL011	0.059331073792510416	WE	A	Cultivar	Cultivar
CL011	0.05173464867980418	WE	B	Cultivar	Cultivar
CL012	0.05282229031079126	AT	D	Cultivar	Cultivar
CL012	0.08362511264169147	DE	A	Cultivar	Cultivar
CL012	0.08554773297906679	DE	B	Cultivar	Cultivar
CL012	0.07371137280365403	FT	A	Cultivar	Cultivar
CL012	0.09352396875911875	FT	B	Cultivar	Cultivar
CL012	0.06852332135313022	WE	A	Cultivar	Cultivar
CL012	0.041366776500151504	WE	B	Cultivar	Cultivar
CL013	0.04370469537275228	AT	D	Cultivar	Cultivar
CL013	0.05962809662989521	DE	A	Cultivar	Cultivar
CL013	0.06854857304023994	DE	B	Cultivar	Cultivar
CL013	0.09195795699820648	FT	A	Cultivar	Cultivar
CL013	0.08535614847877623	FT	B	Cultivar	Cultivar
CL013	0.05360581496430024	WE	A	Cultivar	Cultivar
CL013	0.04109507276464829	WE	B	Cultivar	Cultivar
CL014	0.04956125644408297	AT	D	Cultivar	Cultivar
CL014	0.07006467268884807	DE	A	Cultivar	Cultivar
CL014	0.09985973140983126	DE	B	Cultivar	Cultivar
CL014	0.08166485408556248	FT	A	Cultivar	Cultivar
CL014	0.08996937396497341	FT	B	Cultivar	Cultivar
CL014	0.0831940439823236	WE	A	Cultivar	Cultivar
CL014	0.05070571343511873	WE	B	Cultivar	Cultivar
CL015	0.05152046289667531	AT	D	Cultivar	Cultivar
CL015	0.09024808105854848	DE	A	Cultivar	Cultivar
CL015	0.10399838557641043	DE	B	Cultivar	Cultivar
CL015	0.10312012379941879	FT	A	Cultivar	Cultivar
CL015	0.0845503304483915	FT	B	Cultivar	Cultivar
CL015	0.050591997215712343	WE	A	Cultivar	Cultivar
CL015	0.056731086182556636	WE	B	Cultivar	Cultivar
CL016	0.032172706431824336	AT	D	Cultivar	Cultivar
CL016	0.0751348936817489	DE	A	Cultivar	Cultivar
CL016	0.08454373150140432	DE	B	Cultivar	Cultivar
CL016	0.10788116948523457	FT	A	Cultivar	Cultivar
CL016	0.08039457868894878	FT	B	Cultivar	Cultivar
CL016	0.04724080880505202	WE	A	Cultivar	Cultivar
CL016	0.04302015002532291	WE	B	Cultivar	Cultivar
CL017	0.052466171463989866	AT	D	Cultivar	Cultivar
CL017	0.09103226401110362	DE	A	Cultivar	Cultivar
CL017	0.09711259809847156	DE	B	Cultivar	Cultivar
CL017	0.08687294291192568	FT	A	Cultivar	Cultivar
CL017	0.08861642609086896	FT	B	Cultivar	Cultivar
CL017	0.058891127623907524	WE	A	Cultivar	Cultivar
CL017	0.05587282354280753	WE	B	Cultivar	Cultivar
CL018	0.056006705624190994	AT	D	Cultivar	Cultivar
CL018	0.09332646078069774	DE	A	Cultivar	Cultivar
CL018	0.09000470820922005	DE	B	Cultivar	Cultivar
CL018	0.09038057772405711	FT	A	Cultivar	Cultivar
CL018	0.07698148355156738	FT	B	Cultivar	Cultivar
CL018	0.05698456653980972	WE	A	Cultivar	Cultivar
CL018	0.05776913701641602	WE	B	Cultivar	Cultivar
CL019	0.07696140277790421	AT	D	Cultivar	Cultivar
CL019	0.07688431222125208	DE	A	Cultivar	Cultivar
CL019	0.09140248491576958	DE	B	Cultivar	Cultivar
CL019	0.14993469295605813	FT	A	Cultivar	Cultivar
CL019	0.10121970254990013	FT	B	Cultivar	Cultivar
CL019	0.0388976415530894	WE	A	Cultivar	Cultivar
CL019	0.04805553255903988	WE	B	Cultivar	Cultivar
CL020	0.034519317237212695	AT	D	Cultivar	Cultivar
CL020	0.07775928610152309	DE	A	Cultivar	Cultivar
CL020	0.09097477444206448	DE	B	Cultivar	Cultivar
CL020	0.08369833066885751	FT	A	Cultivar	Cultivar
CL020	0.07890550596995102	FT	B	Cultivar	Cultivar
CL020	0.04996970665673111	WE	A	Cultivar	Cultivar
CL020	0.04480187646656913	WE	B	Cultivar	Cultivar
CL021	0.04246284106462439	AT	D	Cultivar	Cultivar
CL021	0.07977615795692054	DE	A	Cultivar	Cultivar
CL021	0.08839095667522352	DE	B	Cultivar	Cultivar
CL021	0.10041928303365517	FT	A	Cultivar	Cultivar
CL021	0.09217884364352061	FT	B	Cultivar	Cultivar
CL021	0.046961374377227895	WE	A	Cultivar	Cultivar
CL021	0.04934331928251003	WE	B	Cultivar	Cultivar
CL022	0.05620438352487983	AT	D	Cultivar	Cultivar
CL022	0.08135126834188552	DE	A	Cultivar	Cultivar
CL022	0.12039648362554267	DE	B	Cultivar	Cultivar
CL022	0.10531341310142212	FT	A	Cultivar	Cultivar
CL022	0.095133974131661	FT	B	Cultivar	Cultivar
CL022	0.05317024165835723	WE	A	Cultivar	Cultivar
CL022	0.04610906695963114	WE	B	Cultivar	Cultivar
CL023	0.05098232598595658	AT	D	Cultivar	Cultivar
CL023	0.0975028837075367	DE	A	Cultivar	Cultivar
CL023	0.10131714115979386	DE	B	Cultivar	Cultivar
CL023	0.11208386276258328	FT	A	Cultivar	Cultivar
CL023	0.11238821804197291	FT	B	Cultivar	Cultivar
CL023	0.044019765941573176	WE	A	Cultivar	Cultivar
CL023	0.04485310980378531	WE	B	Cultivar	Cultivar
CL024	0.04337808212955237	AT	D	Cultivar	Cultivar
CL024	0.07596516230198781	DE	A	Cultivar	Cultivar
CL024	0.08723626158850677	DE	B	Cultivar	Cultivar
CL024	0.12037824664376723	FT	A	Cultivar	Cultivar
CL024	0.08559926365578499	FT	B	Cultivar	Cultivar
CL024	0.050321043224798745	WE	A	Cultivar	Cultivar
CL024	0.047181155875521276	WE	B	Cultivar	Cultivar
CL025	0.043706108761973866	AT	D	Cultivar	Cultivar
CL025	0.07763774309978562	DE	A	Cultivar	Cultivar
CL025	0.07985739106215758	DE	B	Cultivar	Cultivar
CL025	0.10664081430910914	FT	A	Cultivar	Cultivar
CL025	0.08544434810698148	FT	B	Cultivar	Cultivar
CL025	0.04838048409493733	WE	A	Cultivar	Cultivar
CL025	0.03528347279646369	WE	B	Cultivar	Cultivar
CL026	0.04891692855782529	AT	D	Cultivar	Cultivar
CL026	0.09573444463892206	DE	A	Cultivar	Cultivar
CL026	0.09239493310810258	DE	B	Cultivar	Cultivar
CL026	0.07851415312168886	FT	A	Cultivar	Cultivar
CL026	0.12077217818297047	FT	B	Cultivar	Cultivar
CL026	0.05687580271886767	WE	A	Cultivar	Cultivar
CL026	0.03825337444322564	WE	B	Cultivar	Cultivar
CL027	0.055884901373873426	AT	D	Cultivar	Cultivar
CL027	0.08882411117227067	DE	A	Cultivar	Cultivar
CL027	0.10775979966323974	DE	B	Cultivar	Cultivar
CL027	0.0998666062222445	FT	A	Cultivar	Cultivar
CL027	0.09095135515209327	FT	B	Cultivar	Cultivar
CL027	0.055693384510493014	WE	A	Cultivar	Cultivar
CL027	0.0474733164288627	WE	B	Cultivar	Cultivar
CL028	0.05789038650813226	AT	D	Cultivar	Cultivar
CL028	0.08490639661301388	DE	A	Cultivar	Cultivar
CL028	0.10165123436571999	DE	B	Cultivar	Cultivar
CL028	0.11821291306438529	FT	A	Cultivar	Cultivar
CL028	0.09156887738148296	FT	B	Cultivar	Cultivar
CL028	0.05335023258609451	WE	A	Cultivar	Cultivar
CL028	0.050252475043744554	WE	B	Cultivar	Cultivar
CL029	0.05536024171664242	AT	D	Cultivar	Cultivar
CL029	0.09361020834462523	DE	A	Cultivar	Cultivar
CL029	0.10289293163809557	DE	B	Cultivar	Cultivar
CL029	0.10473663097137904	FT	A	Cultivar	Cultivar
CL029	0.08365810585129617	FT	B	Cultivar	Cultivar
CL029	0.055642085462201965	WE	A	Cultivar	Cultivar
CL029	0.04970414232943266	WE	B	Cultivar	Cultivar
CL030	0.05702027439062614	AT	D	Cultivar	Cultivar
CL030	0.09219353610877686	DE	A	Cultivar	Cultivar
CL030	0.10187627709033552	DE	B	Cultivar	Cultivar
CL030	0.10657974110361254	FT	A	Cultivar	Cultivar
CL030	0.09156996727990417	FT	B	Cultivar	Cultivar
CL030	0.047585975194489906	WE	A	Cultivar	Cultivar
CL030	0.05138459733846408	WE	B	Cultivar	Cultivar
CL031	0.056664388394757556	AT	D	Cultivar	Cultivar
CL031	0.08096911829194033	DE	A	Cultivar	Cultivar
CL031	0.09345165201905334	DE	B	Cultivar	Cultivar
CL031	0.10095094072730404	FT	A	Cultivar	Cultivar
CL031	0.09132429220313354	FT	B	Cultivar	Cultivar
CL031	0.05860962931331833	WE	A	Cultivar	Cultivar
CL031	0.04679478845822518	WE	B	Cultivar	Cultivar
CL032	0.05263897156364148	AT	D	Cultivar	Cultivar
CL032	0.07883149201792564	DE	A	Cultivar	Cultivar
CL032	0.10105268447409857	DE	B	Cultivar	Cultivar
CL032	0.11029059877107389	FT	A	Cultivar	Cultivar
CL032	0.07989697909629404	FT	B	Cultivar	Cultivar
CL032	0.04982547116184426	WE	A	Cultivar	Cultivar
CL032	0.04962051804748104	WE	B	Cultivar	Cultivar
CL033	0.0698714072751359	AT	D	Cultivar	Cultivar
CL033	0.09653012168453619	DE	A	Cultivar	Cultivar
CL033	0.11084677521437537	DE	B	Cultivar	Cultivar
CL033	0.10808822805109941	FT	A	Cultivar	Cultivar
CL033	0.08539179996488737	FT	B	Cultivar	Cultivar
CL033	0.05739671511046165	WE	A	Cultivar	Cultivar
CL033	0.05800112697403968	WE	B	Cultivar	Cultivar
CL034	0.04311250845105143	AT	D	Cultivar	Cultivar
CL034	0.06779926485329162	DE	A	Cultivar	Cultivar
CL034	0.06539449433464421	DE	B	Cultivar	Cultivar
CL034	0.105969003848279	FT	A	Cultivar	Cultivar
CL034	0.1182991541549976	FT	B	Cultivar	Cultivar
CL034	0.06977633754900046	WE	A	Cultivar	Cultivar
CL034	0.06692701587755684	WE	B	Cultivar	Cultivar
CL035	0.05638121172164662	AT	D	Cultivar	Cultivar
CL035	0.08932436842668937	DE	A	Cultivar	Cultivar
CL035	0.09662892254118681	DE	B	Cultivar	Cultivar
CL035	0.0861503592608315	FT	A	Cultivar	Cultivar
CL035	0.10760186390534236	FT	B	Cultivar	Cultivar
CL035	0.05957470946997563	WE	A	Cultivar	Cultivar
CL035	0.042413921386804755	WE	B	Cultivar	Cultivar
CL036	0.05940789199927857	AT	D	Cultivar	Cultivar
CL036	0.09837343297232795	DE	A	Cultivar	Cultivar
CL036	0.10642589511523312	DE	B	Cultivar	Cultivar
CL036	0.10684064015188446	FT	A	Cultivar	Cultivar
CL036	0.09220976523659538	FT	B	Cultivar	Cultivar
CL036	0.049526826111239264	WE	A	Cultivar	Cultivar
CL036	0.049570047799661204	WE	B	Cultivar	Cultivar
CL037	0.04902127611811506	AT	D	Cultivar	Cultivar
CL037	0.0841038943760242	DE	A	Cultivar	Cultivar
CL037	0.09779057649002632	DE	B	Cultivar	Cultivar
CL037	0.12369001306051113	FT	A	Cultivar	Cultivar
CL037	0.10893857572324461	FT	B	Cultivar	Cultivar
CL037	0.05133259204006848	WE	A	Cultivar	Cultivar
CL037	0.04280032052158934	WE	B	Cultivar	Cultivar
CL038	0.04964032999938685	AT	D	Cultivar	Cultivar
CL038	0.08585410497322979	DE	A	Cultivar	Cultivar
CL038	0.10909642028119773	DE	B	Cultivar	Cultivar
CL038	0.1279956342607574	FT	A	Cultivar	Cultivar
CL038	0.10021478890597472	FT	B	Cultivar	Cultivar
CL038	0.0493703677176946	WE	A	Cultivar	Cultivar
CL038	0.04786060752115912	WE	B	Cultivar	Cultivar
CL039	0.03208186918834034	AT	D	Cultivar	Cultivar
CL039	0.07369626842339776	DE	A	Cultivar	Cultivar
CL039	0.08232291507201876	DE	B	Cultivar	Cultivar
CL039	0.1011438381510511	FT	A	Cultivar	Cultivar
CL039	0.07147949242145535	FT	B	Cultivar	Cultivar
CL039	0.045268446718039555	WE	A	Cultivar	Cultivar
CL039	0.04973524824808331	WE	B	Cultivar	Cultivar
CL040	0.04934013354908814	AT	D	Cultivar	Cultivar
CL040	0.08843252977321155	DE	A	Cultivar	Cultivar
CL040	0.10578205501587061	DE	B	Cultivar	Cultivar
CL040	0.1078419238674623	FT	A	Cultivar	Cultivar
CL040	0.09382246351064606	FT	B	Cultivar	Cultivar
CL040	0.05514886562097773	WE	A	Cultivar	Cultivar
CL040	0.05265884203530097	WE	B	Cultivar	Cultivar
CL041	0.030525807337479935	AT	D	Cultivar	Cultivar
CL041	0.07303443847698124	DE	A	Cultivar	Cultivar
CL041	0.09335589751830439	DE	B	Cultivar	Cultivar
CL041	0.09948095250538386	FT	A	Cultivar	Cultivar
CL041	0.06795496718382933	FT	B	Cultivar	Cultivar
CL041	0.043670065213730236	WE	A	Cultivar	Cultivar
CL041	0.04726456012720089	WE	B	Cultivar	Cultivar
CL042	0.049928037508299494	AT	D	Cultivar	Cultivar
CL042	0.09633275575375402	DE	A	Cultivar	Cultivar
CL042	0.0951866262414762	DE	B	Cultivar	Cultivar
CL042	0.07970329046784859	FT	A	Cultivar	Cultivar
CL042	0.09468194809622216	FT	B	Cultivar	Cultivar
CL042	0.05994020042110356	WE	A	Cultivar	Cultivar
CL042	0.05195404909498679	WE	B	Cultivar	Cultivar
CL043	0.049606153662542396	AT	D	Cultivar	Cultivar
CL043	0.08223669395322844	DE	A	Cultivar	Cultivar
CL043	0.09963741963956095	DE	B	Cultivar	Cultivar
CL043	0.10479898342787003	FT	A	Cultivar	Cultivar
CL043	0.09234279719526992	FT	B	Cultivar	Cultivar
CL043	0.05219004144411556	WE	A	Cultivar	Cultivar
CL043	0.05393863170641698	WE	B	Cultivar	Cultivar
CL044	0.05300610007768879	AT	D	Cultivar	Cultivar
CL044	0.07836149470724758	DE	A	Cultivar	Cultivar
CL044	0.10456257183593307	DE	B	Cultivar	Cultivar
CL044	0.0870778200834323	FT	A	Cultivar	Cultivar
CL044	0.08453698032009062	FT	B	Cultivar	Cultivar
CL044	0.06775836959021776	WE	A	Cultivar	Cultivar
CL044	0.05797108096223239	WE	B	Cultivar	Cultivar
CL045	0.049783735449140075	AT	D	Cultivar	Cultivar
CL045	0.08301685216589866	DE	A	Cultivar	Cultivar
CL045	0.09944178408621254	DE	B	Cultivar	Cultivar
